timestamp,volume
1471200420000,82247800
1471286820000,90780900
1471373220000,90604500
1471459620000,77868200
1471546020000,85144700
1471632420000,80050400
1471718820000,67799100
1471805220000,56104600
1471891620000,73511400
1471978020000,172008000
1472064420000,99833100
1472150820000,99185700
1472237220000,83974700
1472323620000,56128600
1472410020000,149321000
1472496420000,201231000
1472582820000,130501000
1472669220000,133311000
1472755620000,138729000
1472842020000,114469000
1472928420000,225436000
1473014820000,207290000
1473101220000,136653000
1473187620000,135052000
1473274020000,129191000
1473360420000,126928000
1473446820000,114950000
1473533220000,77283500
1473619620000,83889100
1473706020000,143115000
1473792420000,131528000
1473878820000,80567300
1473965220000,102543000
1474051620000,115410000
1474138020000,65011300
1474224420000,66169300
1474310820000,97863600
1474397220000,124332000
1474483620000,141401000
1474570020000,121987000
1474656420000,85541700
1474742820000,62181300
1474829220000,53683400
1474915620000,83978600
1475002020000,74574800
1475088420000,81133900
1475174820000,84157200
1475261220000,84313700
1475347620000,93125300
1475434020000,65311200
1475520420000,63611500
1475606820000,67809600
1475693220000,118678000
1475779620000,105814000
1475866020000,95431500
1475952420000,71569800
1476038820000,55900200
1476125220000,101795000
1476211620000,142251000
1476298020000,100399000
1476384420000,118831000
1476470820000,86743700
1476557220000,57824500
1476643620000,54011900
1476730020000,84596100
1476816420000,99352400
1476902820000,107230000
1476989220000,85028400
1477075620000,81125300
1477162020000,104062000
1477248420000,77912200
1477334820000,78189200
1477421220000,108019000
1477507620000,129874000
1477594020000,132315000
1477680420000,111030000
1477766820000,206264000
1477853220000,143601000
1477939620000,136868000
1478026020000,182048000
1478112420000,113738000
1478198820000,184237000
1478285220000,165713000
1478371620000,88798900
1478458020000,74806200
1478544420000,88053000
1478630820000,108311000
1478717220000,182083000
1478803620000,86821900
1478890020000,87272000
1478976420000,96134200
1479062820000,115817000
1479149220000,79683300
1479235620000,96422600
1479322020000,145779000
1479408420000,166662000
1479494820000,114871000
1479581220000,138716000
1479667620000,158436000
1479754020000,85244700
1479840420000,159033000
1479926820000,101158000
1480013220000,116517000
1480099620000,97149400
1480186020000,77744600
1480272420000,61816400
1480358820000,85201300
1480445220000,96795800
1480531620000,100814000
1480618020000,117940000
1480704420000,154186000
1480790820000,110079000
1480877220000,74343500
1480963620000,138591000
1481050020000,182664000
1481136420000,143261000
1481222820000,123280000
1481309220000,97155300
1481395620000,76273900
1481482020000,74270800
1481568420000,91336900
1481654820000,105350000
1481741220000,96420800
1481827620000,109797000
1481914020000,111560000
1482000420000,102527000
1482086820000,81907200
1482173220000,87455500
1482259620000,112059000
1482346020000,196614000
1482432420000,255169000
1482518820000,307419000
1482605220000,221443000
